LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-84.8561974,40.6796434,,S SALEM RD,,BERNE,,IN,46711,,83488983e1e9bfe0
-84.8544867,40.6844776,4255,S SALEM RD,,BERNE,,IN,46711,,f5195a0afbae54aa
-84.8524233,40.6866118,,S SALEM RD,,BERNE,,IN,46711,,5b6963d4c6f897cf
-84.8608845,40.6846833,3980,E 400 S,,BERNE,,IN,46711,,39b8437b7a8796f0
-84.8572499,40.6828931,,S SALEM RD,,BERNE,,IN,46711,,11dbbd6c73820d69
-84.8475342,40.6866783,,S 475 E,,BERNE,,IN,46711,,d0e1406fce593e7b
-84.8935536,40.6820961,,E 450 S,,BERNE,,IN,46711,,a239ddd4f70a2f3c
-84.8934383,40.679875,2344,E 450 S,,BERNE,,IN,46711,,09b3d6181a6645d4
-84.8764459,40.6797924,,S 300 E,,BERNE,,IN,46711,,ccd4c5b4554edc0f
-84.89439,40.6621902,2201,E STATE ROAD 218,,BERNE,,IN,46711,,2352be6509316a2a
-84.8948991,40.6575893,6077,S 200 E,,BERNE,,IN,46711,,d5f2a934c073ade0
-84.8972839,40.6591174,2017,E STATE ROAD 218,,BERNE,,IN,46711,,d78711bf3fe4a689
-84.8657424,40.6626641,3657,E STATE ROAD 218,,BERNE,,IN,46711,,8e7950492c13167e
-84.8530729,40.6595533,4333,E ST RD 218,,BERNE,,IN,46711,,f187019cd52f87e3
-84.8517696,40.6610863,,E STATE ROAD 218,,BERNE,,IN,46711,,2047108030bdf79a
-84.8268398,40.6439181,,E 700 S,,BERNE,,IN,46711,,39dbfb1b1fdddc88
-84.8280389,40.6466377,,S 550 E,,BERNE,,IN,46711,,18b671d870dfeffb
-84.8353205,40.6465359,,E 700 S,,BERNE,,IN,46711,,cd3bd427c91cd9ff
-84.8030269,40.6573176,6200,S 700 E,,BERNE,,IN,46711,,5d3fb4e6d390c2e5
-84.8221104,40.6517338,6514,S 600 E,,BERNE,,IN,46711,,1b506f52012936c2
-84.8234966,40.6690724,,S 600 E,,BERNE,,IN,46711,,296ff93e208305d5
-84.8205807,40.6669062,5511,S 600 E,,BERNE,,IN,46711,,ce52e88ed18b8e4f
-84.8187451,40.6691598,,S 600 E,,BERNE,,IN,46711,,b3d1dac90c2fe825
-84.8875727,40.6445561,2525,E 700 S,,BERNE,,IN,46711,,7ab002fa70d5e13e
-84.8882062,40.6450816,2485,E 700 S,,BERNE,,IN,46711,,d39475b00704b3ce
-84.8935629,40.6408677,,E 700 S,,BERNE,,IN,46711,,b92bff938a70f6fc
-84.8751078,40.6314764,,E 800 S,,BERNE,,IN,46711,,a3409bb8bd44de03
-84.8806092,40.6351001,,S 300 E,,BERNE,,IN,46711,,8241751e6d4f0e65
-84.8854954,40.6405783,,E 700 S,,GENEVA,,IN,46740,,59a313b1b90c29de
-84.8808043,40.6405178,300,E 700 S,,BERNE,,IN,46711,,ca52cdef40b07496
-84.877814,40.6437105,3026,E 700 S,,BERNE,,IN,46711,,adccb1d314e889ff
-84.8702945,40.6314896,,E 800 S,,BERNE,,IN,46711,,60596cfe0030cfc5
-84.8710139,40.6351271,,S 350 E,,BERNE,,IN,46711,,dfa48b3c1ff62ccb
-84.8662787,40.6333155,3363,E 800 S,,BERNE,,IN,46711,,72e60b5591cb9f36
-84.8614839,40.6479872,,E 700 S,,BERNE,,IN,46711,,947e478575245d16
-84.8683849,40.6511835,6525,S 350 E,,BERNE,,IN,46711,,ac8bfce8c5b13fc5
-84.8682434,40.6500399,6619,S 350 E,,BERNE,,IN,46711,,d948a1039a146e08
-84.8233625,40.6377635,,S 600 E,,BERNE,,IN,46711,,6d769b9898c57450
-84.8222503,40.6343985,,S 600 E,,BERNE,,IN,46711,,ab3529e10a4b9c2a
-84.8211236,40.6342951,7710,S 600 E,,BERNE,,IN,46711,,c363ec45cff01833
-84.8470828,40.636049,7527,S 450 E,,BERNE,,IN,46711,,6bbef8cd62185361
-84.8470237,40.6424996,,S 450 E,,BERNE,,IN,46711,,333723e6e5e71d0f
-84.849122,40.6406614,7275,S 450 E,,BERNE,,IN,46711,,a9eea455645fe738
-84.890134,40.6276676,,E 800 S,,GENEVA,,IN,46740,,6b9699d6cc518269
-84.8870587,40.6330115,2509,E 800 S,,GENEVA,,IN,46740,,ec78442e432a2119
-84.8856108,40.6277263,,E 800 S,,GENEVA,,IN,46740,,8b0dc83f0bbb260a
-84.8785965,40.618347,8750,S 300 E,,GENEVA,,IN,46740,,bef6c11fd1bab0c1
-84.8807257,40.6168685,2959,E 900 S,,GENEVA,,IN,46740,,d5edbb88f97c233e
-84.8799828,40.6214183,8626,S 300 E,,GENEVA,,IN,46740,,bac5b6b14d3d20b7
-84.8583949,40.6160917,4041,E 900 S,,GENEVA,,IN,46740,,f205d5370213fe4b
-84.8583941,40.6179115,,E 900 S,,GENEVA,,IN,46740,,b87f50e59e371caf
-84.8598641,40.6171767,,E 900 S,,GENEVA,,IN,46740,,cda5787e6e89e19a
-84.8043938,40.6143333,,S 700 E,,GENEVA,,IN,46740,,47d8000016e3fd67
-84.8034964,40.6148005,9092,S 700 E,,GENEVA,,IN,46740,,b93dca04964ce811
-84.8247323,40.6110152,9404,S 600 E,,GENEVA,,IN,46740,,7da7a45fe88241c0
-84.8319651,40.6015838,9998,S 550 E,,GENEVA,,IN,46740,,795db43d767ffb8a
-84.8364831,40.6017695,5223,E 1000 S,,GENEVA,,IN,46740,,82025e276d8fbe52
-84.8364036,40.6037596,,S 500 E,,GENEVA,,IN,46740,,535b6365c89e1916
-84.842169,40.6090332,,S 500 E,,GENEVA,,IN,46740,,2df5362e248eb583
-84.8359285,40.6106229,,S 500 E,,GENEVA,,IN,46740,,4e951418be0cdeb3
-84.8421603,40.6108496,,S 500 E,,GENEVA,,IN,46740,,8a06e9bb86a57d58
-84.8374672,40.6139366,,E 900 S,,GENEVA,,IN,46740,,5a95b40b31fc4c64
-84.837716,40.6157215,5125,E 900 S,,BERNE,,IN,46711,,5c9152b6e096d484
-84.8452713,40.6162654,4785,E 900 S,,GENEVA,,IN,46740,,83934a2763dccf84
-84.8508045,40.6163852,,E 900 S,,GENEVA,,IN,46740,,03dbe57236e8ed20
-84.8497373,40.6155881,8990,S 450 E,,GENEVA,,IN,46740,,7dfd61055451c1d9
-84.8439199,40.6014665,4877,E 1000 S,,GENEVA,,IN,46740,,ae0a7199e90fbc32
-84.8415053,40.601696,1000,S 500 E,,GENEVA,,IN,46740,,3f168c7f081b3704
-84.8498478,40.6011187,4451,E 1000 S,,GENEVA,,IN,46740,,ce1646671dedf3a7
-84.8480838,40.6020029,,S 450 E,,GENEVA,,IN,46740,,4fbdea8d9cdf8896
-84.8462296,40.6029165,9801,S 450 E,,GENEVA,,IN,46740,,7641467b4eb1f76f
-84.8613678,40.6097225,9370,S 400 E,,GENEVA,,IN,46740,,6148cfd6afe2f1c4
-84.8661285,40.6060661,,S 350 E,,GENEVA,,IN,46740,,8cfdeb591d012a13
-84.8613509,40.6075465,9522,S 400 E,,GENEVA,,IN,46740,,4d695f520ca98f71
-84.860119,40.5997347,10012,S 400 E,,GENEVA,,IN,46740,,f005d0ccc80de598
-84.8613404,40.6024665,3807,E 1000 S,,GENEVA,,IN,46740,,12a416ac7ed0a44a
-84.8626251,40.5993383,3788,E 1000 S,,GENEVA,,IN,46740,,8304115334df2e6e
-84.8709535,40.6096605,,S 350 E,,GENEVA,,IN,46740,,6074a7b9d528b0f7
-84.86662,40.6105978,9269,S 350 E,,GENEVA,,IN,46740,,8352db49925180ce
-84.8658474,40.6090804,,S 350 E,,GENEVA,,IN,46740,,4ee1fde09f76fce5
-84.8905566,40.6031667,9803,S 225 E,,GENEVA,,IN,46740,,7d926f6f326ffa95
-84.8935679,40.6044355,9750,S 225 E,,GENEVA,,IN,46740,,6d13d6a5a50baf7d
-84.8987408,40.6070193,,E 1000 S,,GENEVA,,IN,46740,,08959174c75bf447
-84.9052307,40.6036329,,S 150 E,,GENEVA,,IN,46740,,48e215282c19c9bf
-84.9083167,40.6046347,9700,S 150 E,,GENEVA,,IN,46740,,183fa9019109faad
-84.9043637,40.6059089,9585,S 150 E,,GENEVA,,IN,46740,,82bf085d5f9d0f3e
-84.8821523,40.5937499,,S 275 E,,GENEVA,,IN,46740,,e5b230cc0cbb5615
-84.8800627,40.5952895,,S 275 E,,GENEVA,,IN,46740,,08379958f8af438d
-84.8832705,40.5927489,,S 275 E,,GENEVA,,IN,46740,,146e4305faf55fba
-84.8695229,40.5859737,,E 1100 S,,GENEVA,,IN,46740,,9238a3f9682cd8b1
-84.8695402,40.586069,,E 1100 S,,GENEVA,,IN,46740,,cd86d6622cf42981
-84.8707761,40.5896934,,E 1100 S,,GENEVA,,IN,46740,,632fc693110ca7d4
-84.8600696,40.5942496,,S 400 E,,GENEVA,,IN,46740,,cad207dd4e27041e
-84.8562314,40.5954799,10261,S 400 E,,GENEVA,,IN,46740,,1fe010cc38d88d07
-84.8517138,40.5989463,,E 1000 S,,GENEVA,,IN,46740,,a474f70aeea1421d
-84.8468317,40.5826694,,S 450 E,,GENEVA,,IN,46740,,6776ceac3412fb1b
-84.8390212,40.5909001,10705,S 500 E,,GENEVA,,IN,46740,,0bf519b178883be5
-84.8420425,40.5891518,,E 1100 S,,GENEVA,,IN,46740,,5c5360a02607a04f
-84.8442193,40.577328,,S 450 E,,GENEVA,,IN,46740,,3e4e67ed7671209a
-84.8360808,40.5761548,,S 500 E,,GENEVA,,IN,46740,,99c8efa314599ddd
-84.8382621,40.5722641,,E 1200 S,,BRYANT,,IN,47326,,8ca34d21fa7eb1f7
-84.8934933,40.5891813,2171,E 1100 S,,GENEVA,,IN,46740,,cb307e87d40f4bdf
-84.8916833,40.5853372,2260,E 1100 S,,GENEVA,,IN,46740,,23b113f223b295a9
-85.0666483,40.7774182,,N 700 W,,DECATUR,,IN,46733,,d213a50b6972ac4e
-85.0593578,40.772528,6353,W 200 N,,DECATUR,,IN,46733,,f8b55d5bfc3e283e
-85.0608198,40.774557,6407,W 200 N,,DECATUR,,IN,46733,,dbc27a9479085624
-84.9730776,40.8136751,,W 450 N,,DECATUR,,IN,46733,,ef487d12bd47f7d4
-84.9376959,40.6073394,,W 1000 S,,GENEVA,,IN,46740,,4d9217d7af57177c
-84.9645149,40.7500649,,W 150 N,,MONROE,,IN,46772,,93594f303e01dc78
-84.9634773,40.7536715,,W 150 N,,MONROE,,IN,46772,,db092ceb9ddabf7f
-84.96699,40.7535829,,N 150 W,,MONROE,,IN,46772,,7f886f0a51efdf96
-84.8713768,40.912754,3510,E 1150 N,,MONROEVILLE,,IN,46773,,8e44e8317a00067f
-84.870815,40.8904359,3484,E 1000 N,,DECATUR,,IN,46733,,013657233c4733ef
-84.8663801,40.8839883,,N STATE ROAD 101,,DECATUR,,IN,46733,,b1a891a73c307e09
-84.8830452,40.8650933,,E 800 N,,DECATUR,,IN,46733,,6f6923ec9bf02579
-84.8757616,40.8643087,,N 300 E,,DECATUR,,IN,46733,,5a4aa237c2117710
-84.8391431,40.7180709,5075,E 200 S,,MONROE,,IN,46772,,46b3e7b1de6b6c4d
-84.842896,40.7157988,4900,E 200 S,,MONROE,,IN,46772,,5034f54b2350f0fb
-84.8420093,40.7173205,4900,E 200 S,,MONROE,,IN,46772,,d305ff43ee98a64e
-84.8165341,40.879712,,E 900 N,,DECATUR,,IN,46733,,4e717b80bc071aad
-84.8070252,40.7452833,,E STATE RD 124,,DECATUR,,IN,46733,,ab78511a9c72bd83
-84.8029932,40.7370937,672,S 700 E,,DECATUR,,IN,46733,,ff493e93b8eee5ba
-84.8047302,40.7388818,,S 700 E,,WILLSHIRE,,IN,45898,,653368b9f14f877d
-84.8135989,40.6194039,,E 900 S,,GENEVA,,IN,46740,,1713ea7b5366d356
-84.8083887,40.6284349,,E 800 S,,BERNE,,IN,46711,,53d5adec08637831
-84.8344694,40.6280613,5370,E 800 S,,BERNE,,IN,46711,,ee87e58858fecad7
-84.9255986,40.8265515,414,JOHNS,,DECATUR,,IN,46733,,ba6749136f75991c
-84.9739364,40.8705453,8678,NW WINCHESTER RD,,DECATUR,,IN,46733,,a37ac1fcb93c3673
-84.9249148,40.8193057,1005,RUSSELL ST,,DECATUR,,IN,46733,,d316929c7d2d92e9
-84.9195533,40.8236027,628,MERCER AVE,,DECATUR,,IN,46733,,61be82662ffa32e0
-84.9200507,40.8240451,604,MERCER AVE,,DECATUR,,IN,46733,,caf9663954dcbd54
-84.921595,40.8240984,301,W OAK ST,,DECATUR,,IN,46733,,a4b7983732105ea6
-84.9199334,40.8239406,610,MERCER AVE,,DECATUR,,IN,46733,,c5a0da72efc3894c
-84.9205506,40.8217089,204,PARK PL,,DECATUR,,IN,46733,,b826ef7a9e9032a3
-84.9207349,40.8217055,222,GRANT ST,,DECATUR,,IN,46733,,dac1c3094ca5d780
-84.9209246,40.8217042,228,W GRANT ST,,DECATUR,,IN,46733,,aa2235d49a235510
-84.9218876,40.8221557,281,PARK PL,,DECATUR,,IN,46733,,27065a2c3d464dc6
-84.9211359,40.8221026,252,PARK PL,,DECATUR,,IN,46733,,b1540c953ad17aa7
-84.9201085,40.8220775,215,PARK PL,,DECATUR,,IN,46733,,d934de77d0490fd1
-84.9199666,40.8233276,627,CLEVELAND ST,,DECATUR,,IN,46733,,5ce57e985899483f
-84.9208545,40.8233224,610,CLEVELAND ST,,DECATUR,,IN,46733,,11d31c2f731adb4f
-84.9221236,40.823258,340,STEVENSON ST,,DECATUR,,IN,46733,,873045b8dd8bcbd0
-84.9221262,40.8224989,363,STEVENSON ST,,DECATUR,,IN,46733,,f9b1ff29007d6082
-84.9205397,40.8224666,233,PARK PL,,DECATUR,,IN,46733,,8138d517705899e7
-84.9201893,40.8225595,704,CLEVELAND ST,,DECATUR,,IN,46733,,8089b8171c36c6d5
-84.9221102,40.8219757,285,PARK PL,,DECATUR,,IN,46733,,541dfc1f5992edde
-84.920351,40.8236702,609,CLEVELAND ST,,DECATUR,,IN,46733,,a0e2d2193cd22547
-84.9212367,40.8236629,528,CLEVELAND ST,,DECATUR,,IN,46733,,46a4ec49e5738638
-84.9227896,40.8230791,501,WINCHESTER ST,,DECATUR,,IN,46733,,8f6d24e18bee271d
-84.9215075,40.8228994,333,STEVENSON ST,,DECATUR,,IN,46733,,4e6f7878ee1dc2b8
-84.9184069,40.8227762,710,MERCER AVE,,DECATUR,,IN,46733,,18f895aee5433381
-84.9178197,40.8221946,728,MERCER AVE,,DECATUR,,IN,46733,,41447c401d47e358
-84.9189062,40.8227152,716,HIGH ST,,DECATUR,,IN,46733,,dade1c6515fb273e
-84.9623722,40.6012401,,E SHORE DR,,GENEVA,,IN,46740,,b2f6e4867c9edd90
-84.8845143,40.7946544,,N 300 E,,DECATUR,,IN,46733,,e969ad6fd27c53de
-84.8829876,40.7955357,200,E SE TO 300 E,,DECATUR,,IN,46733,,f3e5903a2cf9ad9d
-84.964467,40.6026111,795,WINCHESTER ST,,GENEVA,,IN,46740,,a7a5bd6001253d6c
-84.8230699,40.7661489,1402,N US HIGHWAY 33,,DECATUR,,IN,46733,,fa29f9563ead32f8
-84.8038025,40.7466501,6900,E STATE RD 124,,DECATUR,,IN,46733,,cb77be9fa8e27e04
-84.8422048,40.8375556,6251,N STATE RD 101,,DECATUR,,IN,46733,,3e0c72fba1565c0d
-84.8416829,40.8365417,6171,N STATE RD 101,,DECATUR,,IN,46733,,26a6920062d3b0cb
-84.8797694,40.8402676,3040,E US HIGHWAY 224,,DECATUR,,IN,46733,,479b316a79412f6b
-84.9238102,40.8227836,603,WINCHESTER ST,,DECATUR,,IN,46733,,0683efbefbb538ac
-84.9233681,40.8245904,425,S WINCHESTER ST,,DECATUR,,IN,46733,,7323b434cf42f8a6
-84.9520512,40.7449908,,W STATE ROAD 124,,MONROE,,IN,46772,,2abd34e2b56c83e0
-84.9551856,40.7111331,2333,S US HIGHWAY 27,,BERNE,,IN,46711,,9cca528a24850d5e
-84.9551833,40.7107547,,S US HIGHWAY 27,,BERNE,,IN,46711,,d6ce188016ec68fb
-84.9780048,40.7537007,,N 200 W,,MONROE,,IN,46772,,e17d3315119d06c7
-84.8411202,40.8701923,8535,N 500 E,,DECATUR,,IN,46733,,a39c5736fe3faecd
-84.8990078,40.8804345,9233,N 200 E,,DECATUR,,IN,46733,,a48aea0151c444bb
-84.901669,40.8806442,9240,N 200 E,,DECATUR,,IN,46733,,b20b40d058826021
-85.0105545,40.6371015,7425,S 400 W,,BERNE,,IN,46711,,a58778073c52c33d
-84.9568988,40.6500562,605,STUCKY ST,,BERNE,,IN,46711,,d9c7cd20121194c4
-85.0205362,40.7179791,4431,W 200 S-1,,BLUFFTON,,IN,46714,,97decda0264a4c73
-85.0207299,40.708497,,W 200 S-1,,BLUFFTON,,IN,46714,,6aaf3da03323797a
-85.0248724,40.7136744,4636,W 200 S-1,,BLUFFTON,,IN,46714,,787466935508bf7a
-84.8369241,40.7332565,,S 500 E,,DECATUR,,IN,46733,,f07e931f6f6eedd3
-84.8135665,40.8163917,,E 450 N,,DECATUR,,IN,46733,,75e3448103681534
-84.9189146,40.8228849,710,HIGH ST,,DECATUR,,IN,46733,,f717de36ccf1a1bc
-84.9195157,40.8229935,645,CLEVELAND ST,,DECATUR,,IN,46733,,ce92edca55d9b868
-84.9188898,40.8230032,704,HIGH ST,,DECATUR,,IN,46733,,9157733d2136bdcc
-84.9458275,40.857404,,N US HWY 27,,DECATUR,,IN,46733,,721f74b1525e4599
-84.9450071,40.8685821,8481,N PIQUA RD,,DECATUR,,IN,46733,,688566cbb7202fee
-84.939383,40.8329943,1410,NUTTMAN AVE,,DECATUR,,IN,46733,,1af444120d03b39a
-84.9311861,40.8341886,715,INDIANA ST,,DECATUR,,IN,46733,,72aeacad0cc1e39d
-84.9503509,40.6507142,795,HENDRICKS ST,,BERNE,,IN,46711,,3679c8aed63793da
-84.9728974,40.6459344,1260,MILL POND RD,,BERNE,,IN,46711,,70b260cc163186ef
-84.9636131,40.6609522,1124,WESTWIND TRL,,BERNE,,IN,46711,,791f427f6f810528
-84.9640326,40.6608283,1206,WESTWIND TRL,,BERNE,,IN,46711,,5092f847f7632136
-84.9628372,40.6614618,1105,WESTWIND TRL,,BERNE,,IN,46711,,7d7de8d423cb1721
-84.9634544,40.6614371,1117,WESTWIND TRL,,BERNE,,IN,46711,,82ff884392a5cab2
-84.9540943,40.664861,875,COLUMBIA,,BERNE,,IN,46711,,b2ce310164f13bbc
-84.8777386,40.8388808,,N 300 E,,DECATUR,,IN,46733,,16747dffdc8f82f0
-84.8128881,40.8508731,,E 700 N,,DECATUR,,IN,46733,,0952176e45c30c80
-84.8129056,40.8544769,,E 700 N,,DECATUR,,IN,46733,,73398c47dc326856
-84.9353945,40.8292724,1115,W MONROE ST,,DECATUR,,IN,46733,,5a678239d35cc9b1
-84.8710716,40.6187267,8590,S 350 E,,GENEVA,,IN,46740,,63ac716293bd5c36
-84.8649508,40.6171084,,S 350 E,,GENEVA,,IN,46740,,4fcd4599100cbda7
-84.9690974,40.6374691,7468,S 150 W,,BERNE,,IN,46711,,aabd03db42ab92d1
-84.9920244,40.7391806,,S 300 W,,MONROE,,IN,46772,,e816c762b5d18911
-85.0565967,40.6679767,,SW STATE ROAD 116,,BLUFFTON,,IN,46714,,d755c25782ba5a27
-84.8432126,40.8479975,6990,N 500 E,,DECATUR,,IN,46733,,e1e27e8261deb5f7
-85.0280533,40.6989672,4766,W 300 S-1,,BLUFFTON,,IN,46714,,d86c4151914f9b05
-84.9533483,40.8491083,2514,TIGERS TRAIL,,DECATUR,,IN,46733,,12e43434149b052b
-84.9488338,40.8477885,2309,TIGERS TRAIL,,DECATUR,,IN,46733,,9efa48eaf2e7fef8
-84.9534109,40.8469856,1357,CHAMPIONS POINTE,,DECATUR,,IN,46733,,f74953ae58a542d2
-84.942641,40.8488557,133,RIVERSIDE CT,,DECATUR,,IN,46733,,f7e3f3eba81a3ed6
-84.942517,40.8491708,139,RIVERSIDE CT,,DECATUR,,IN,46733,,df1f0f8e8fe2a1b4
-84.9535,40.8472964,2527,HOGANS ALLEY,,DECATUR,,IN,46733,,a30f4d7fa0aaff1c
-84.9512175,40.8472833,2413,TIGERS TRAIL,,DECATUR,,IN,46733,,2f717a9ab77c97aa
-84.9514445,40.8474558,2419,TIGERS TRAIL,,DECATUR,,IN,46733,,302b04dcf364247b
-84.9523336,40.8483549,2449,TIGERS TRAIL,,DECATUR,,IN,46733,,185ef0685181c83d
-84.9531566,40.8485175,2504,HOGANS ALLEY,,DECATUR,,IN,46733,,be823a5efd22d1af
-84.9496281,40.8483074,1420,OLD COURSE CT,,DECATUR,,IN,46733,,60f0165289f9eda0
-84.9423064,40.8349932,1732,FAIRWAY CT,,DECATUR,,IN,46733,,d771ef3f96f46b1d
-84.9784321,40.880571,,W 900 N,,DECATUR,,IN,46733,,3642254b88794146
-85.0008758,40.8942291,10484,N 300 W,,DECATUR,,IN,46733,,7ee565da21fa7343
-84.9893138,40.8841965,,N WINCHESTER RD,,DECATUR,,IN,46733,,ff36276709ea16eb
-84.943946,40.7411242,406,MERIDIAN,,MONROE,,IN,46772,,3a87047c7f4ccc60
-84.9439467,40.7420034,301,W WALNUT ST,,MONROE,,IN,46772,,1eb41f7a9322390c
-84.9438987,40.7407514,218,HARVEST LN,,MONROE,,IN,46772,,739a47b42eedafe4
-84.9682609,40.6503718,1386,SOUDASTRASSE,,BERNE,,IN,46711,,8c9fdb1325474edf
-84.8521995,40.6652764,5645,S SALEM RD,,BERNE,,IN,46711,,23c4d118fb970c69
-84.9774136,40.6974069,2111,W 350 S,,BERNE,,IN,46711,,70ca9c8e7663346c
-84.9744957,40.6976917,3233,S 200 W,,BERNE,,IN,46711,,197ff4c1cc1d9033
-84.9694168,40.6960383,,W 350 S,,BERNE,,IN,46711,,24727b08c17ee543
-85.0066674,40.58892,,W STATE ROAD 116,,GENEVA,,IN,46740,,8f0f0262c808ba20
-85.0080416,40.5856117,3837,W 1100 S,,GENEVA,,IN,46740,,a3c0d02a186a02a9
-85.0063866,40.5860727,3695,W 1100 S,,GENEVA,,IN,46740,,ec06bdabf807b7c7
-85.0141722,40.7804147,2525,N 400 W,,DECATUR,,IN,46733,,80f758e35695edab
-85.0119916,40.7820326,,N 400 W,,DECATUR,,IN,46733,,6bb077c27cbfd8d1
-85.0185356,40.7724325,4222,W 200 N,,DECATUR,,IN,46733,,c53b710ffdb085e4
-85.0175097,40.7730978,4199,W 200 N,,DECATUR,,IN,46733,,da5050fa891fc130
-85.0172085,40.7734187,,W 200 N,,DECATUR,,IN,46733,,a48838240469e8b4
-85.0189665,40.7764276,,W 200 N,,DECATUR,,IN,46733,,9f2cc70ae99ada4f
-84.9638198,40.7464776,,N 125 W,,MONROE,,IN,46772,,b7921f503b9ba3e1
-84.8549972,40.8484689,4353,E 700 N,,DECATUR,,IN,46733,,a0d6a7ab023caae4
-84.8537763,40.8463138,,E 700 N,,DECATUR,,IN,46733,,a1e49d6823cb6edc
-84.854093,40.8484854,4377,E 700 N,,DECATUR,,IN,46733,,24a44a310451a042
-84.8568981,40.8529229,,N 400 E,,DECATUR,,IN,46733,,b8b2e97413aa5194
-84.9373685,40.8328218,410,N 13TH ST,,DECATUR,,IN,46733,,9ee7453fde123b0e
-84.9372039,40.8327413,410,N 13TH ST,,DECATUR,,IN,46733,,01f1a51eee6be9b1
-84.9549111,40.7452433,,W STATE ROAD 124,,MONROE,,IN,46772,,830728376a225a4f
-84.9552514,40.7469264,,N 100 W,,MONROE,,IN,46772,,9d0eea3f6b6e9d5f
-84.952822,40.7466835,,N US HIGHWAY 27,,MONROE,,IN,46772,,13e91b2a3e0640fe
-84.8477491,40.5729759,,S 450 E,,GENEVA,,IN,46740,,0f8af336bef30c28
-84.8490793,40.5734361,,S 450 E,,BERNE,,IN,46711,,6cfb0aeb443a273f
-84.8501674,40.5747478,4400,E 1175 S,,GENEVA,,IN,46740,,7e63a8388defef05
-84.8598521,40.7900525,,N US HIGHWAY 33,,DECATUR,,IN,46733,,92509bacf03220c3
-85.0039482,40.6833258,4140,S 350 W,,BERNE,,IN,46711,,e6f73deafcd0d88a
-85.00503,40.6803678,,S 350 W,,BERNE,,IN,46711,,93f82545cd3006b7
-84.9997351,40.6837457,,W 400 S,,BERNE,,IN,46711,,6008034547028695
-85.006423,40.6836882,,S 350 W,,BERNE,,IN,46711,,0e9febf61dce07fd
-85.002048,40.6837432,,S 350 W,,BERNE,,IN,46711,,dfb79a4e035f60b9
-84.9505553,40.7252828,1361,S US HIGHWAY 27,,MONROE,,IN,46772,,3654e04cd6982f71
-84.9510892,40.71815,753,W 200 S,,MONROE,,IN,46772,,73314a4fa149ee33
-84.9483624,40.720686,1605,S US HIGHWAY 27,,MONROE,,IN,46772,,6830d2f64e61dcb8
-84.9633879,40.5858921,,S US HIGHWAY 27,,GENEVA,,IN,46740,,b131e651b098184d
-84.9552411,40.5953013,405,FORD ST,,GENEVA,,IN,46740,,f7cf2cce3b56104e
-84.9481858,40.6195274,600,W 850 S,,GENEVA,,IN,46740,,4151e0c7dc65eb0c
-84.9568893,40.5991384,540,N MAIN ST,,GENEVA,,IN,46740,,fd938bcae32f9fa2
-84.9559784,40.5936049,,BUTCHER ST,,GENEVA,,IN,46740,,b97df1a9744953e9
-84.9622406,40.5953251,200,SPRING ST,,GENEVA,,IN,46740,,7ce34ee95d46eacc
-84.9615251,40.594486,120,LINCOLN ST,,GENEVA,,IN,46740,,8932ce3b2d56d95c
-84.9613061,40.5949932,115,LINCOLN ST,,GENEVA,,IN,46740,,2b3cae3df0ca59b6
-84.9711396,40.5912983,720,W LINE ST,,GENEVA,,IN,46740,,e5a0de8723acf378
-84.8134243,40.5758071,6401,E 1200 S,,BRYANT,,IN,47326,,dbc359c405ab6bca
-84.937594,40.7231959,1522,S 000 RD,,MONROE,,IN,46772,,c151889101c56bde
-84.9343667,40.7187065,1875,S 000 RD,,MONROE,,IN,46772,,ac10710a419a5e19
-84.9396478,40.7182815,141,W 200 S,,MONROE,,IN,46772,,f66373a6ebf4f5d7
-84.9425635,40.713134,,W 300 S,,BERNE,,IN,46711,,ececba4bbcc3801e
-84.9512665,40.7220265,1605,S US HIGHWAY 27,,MONROE,,IN,46772,,207027694da7e0c6
-84.9437833,40.7229281,,S 000 RD,,MONROE,,IN,46772,,a61e1ec607f2e807
-84.9400751,40.7349192,,W 100 S,,MONROE,,IN,46772,,8d8cd5706072885d
-84.9385708,40.7326874,,W 100 S,,MONROE,,IN,46772,,34b117e5254dc682
-84.9389882,40.7310674,74,W 100 S,,MONROE,,IN,46772,,5dc71108f2828cf4
-84.8798183,40.625093,8284,S 300 E,,GENEVA,,IN,46740,,cb4d9c3a5e9e412d
-84.9318539,40.8256991,327,S 10TH ST,,DECATUR,,IN,46733,,5e8157c9c2419673
-84.9312532,40.8354215,701,DAYTON ST,,DECATUR,,IN,46733,,1e51950361d0ad09
-84.924192,40.8293157,140,S 2ND ST,,DECATUR,,IN,46733,,409853f7c7d622f3
-84.9371266,40.8294732,,W MONROE,,DECATUR,,IN,46733,,2c9ba5b5f1948c11
-84.9369763,40.8297033,1216,W MONROE ST,,DECATUR,,IN,46733,,48883791f21c755b
-84.9371777,40.8296739,1228,W MONROE ST,,DECATUR,,IN,46733,,60471e777b8f26a5
-84.9372575,40.8295967,204,N 13TH ST,,DECATUR,,IN,46733,,8e8bf59f23b33f32
-84.9863706,40.6533466,,W STATE RD 218,,BERNE,,IN,46711,,34318ba96adb084d
-84.9319016,40.829264,108,N 9TH ST,,DECATUR,,IN,46733,,c58b726bd0f86209
-84.9319254,40.8293547,112,N 9TH,,DECATUR,,IN,46733,,7295511000043f3e
